sat_id,epoch_utc,epoch_utc_arrive,data_age_ms
LEO_P7_S2,2025-01-01T00:00:00.000000Z,2025-01-01T00:00:00.011612Z,11.611700057983398
LEO_P7_S2,2025-01-01T00:00:01.000000Z,2025-01-01T00:00:01.011627Z,11.627197265625
LEO_P7_S2,2025-01-01T00:00:02.000000Z,2025-01-01T00:00:02.011643Z,11.643171310424805
LEO_P7_S2,2025-01-01T00:00:03.000000Z,2025-01-01T00:00:03.011659Z,11.659383773803711
LEO_P7_S2,2025-01-01T00:00:04.000000Z,2025-01-01T00:00:04.011676Z,11.675834655761719
LEO_P7_S2,2025-01-01T00:00:05.000000Z,2025-01-01T00:00:05.011693Z,11.69276237487793
LEO_P7_S2,2025-01-01T00:00:06.000000Z,2025-01-01T00:00:06.011710Z,11.70969009399414
LEO_P7_S2,2025-01-01T00:00:07.000000Z,2025-01-01T00:00:07.011727Z,11.727094650268555
LEO_P7_S2,2025-01-01T00:00:08.000000Z,2025-01-01T00:00:08.011745Z,11.74473762512207
LEO_P7_S2,2025-01-01T00:00:09.000000Z,2025-01-01T00:00:09.011763Z,11.762619018554688
LEO_P7_S2,2025-01-01T00:00:10.000000Z,2025-01-01T00:00:10.011781Z,11.780977249145508
LEO_P7_S2,2025-01-01T00:00:11.000000Z,2025-01-01T00:00:11.011800Z,11.799812316894531
LEO_P7_S2,2025-01-01T00:00:12.000000Z,2025-01-01T00:00:12.011819Z,11.818885803222656
LEO_P7_S2,2025-01-01T00:00:13.000000Z,2025-01-01T00:00:13.011838Z,11.838197708129883
LEO_P7_S2,2025-01-01T00:00:14.000000Z,2025-01-01T00:00:14.011858Z,11.857986450195312
LEO_P7_S2,2025-01-01T00:00:15.000000Z,2025-01-01T00:00:15.011878Z,11.878252029418945
LEO_P7_S2,2025-01-01T00:00:16.000000Z,2025-01-01T00:00:16.011899Z,11.898517608642578
LEO_P7_S2,2025-01-01T00:00:17.000000Z,2025-01-01T00:00:17.011919Z,11.919498443603516
LEO_P7_S2,2025-01-01T00:00:18.000000Z,2025-01-01T00:00:18.011940Z,11.940479278564453
LEO_P7_S2,2025-01-01T00:00:19.000000Z,2025-01-01T00:00:19.011962Z,11.961936950683594
LEO_P7_S2,2025-01-01T00:00:20.000000Z,2025-01-01T00:00:20.011984Z,11.983871459960938
LEO_P7_S2,2025-01-01T00:00:21.000000Z,2025-01-01T00:00:21.012006Z,12.006044387817383
LEO_P7_S2,2025-01-01T00:00:22.000000Z,2025-01-01T00:00:22.012027Z,12.027263641357422
LEO_P7_S2,2025-01-01T00:00:23.000000Z,2025-01-01T00:00:23.012049Z,12.048959732055664
LEO_P7_S2,2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.012071Z,12.070894241333008
LEO_P7_S2,2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.012093Z,12.093067169189453
LEO_P7_S2,2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.012116Z,12.115716934204102
LEO_P7_S2,2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.012139Z,12.138605117797852
LEO_P7_S2,2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.012162Z,12.161731719970703
LEO_P7_S2,2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.012185Z,12.185335159301758
LEO_P7_S2,2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.012209Z,12.208938598632812
LEO_P7_S2,2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.012233Z,12.23301887512207
LEO_P7_S2,2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.012258Z,12.257575988769531
LEO_P7_S2,2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.012282Z,12.282133102416992
LEO_P7_S2,2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.012307Z,12.307167053222656
LEO_P7_S2,2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.012332Z,12.332439422607422
LEO_P7_S2,2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.012358Z,12.357950210571289
LEO_P7_S2,2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.012384Z,12.383699417114258
LEO_P7_S2,2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.012410Z,12.409687042236328
LEO_P7_S2,2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.012436Z,12.4359130859375
LEO_P7_S2,2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.012463Z,12.462615966796875
LEO_P7_S2,2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.012490Z,12.489557266235352
LEO_P7_S2,2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.012516Z,12.516498565673828
LEO_P7_S2,2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.012544Z,12.543916702270508
LEO_P7_S2,2025-01-01T00:00:44.000000Z,2025-01-01T00:00:44.012572Z,12.571573257446289
LEO_P7_S2,2025-01-01T00:00:45.000000Z,2025-01-01T00:00:45.012599Z,12.59922981262207
LEO_P7_S2,2025-01-01T00:00:46.000000Z,2025-01-01T00:00:46.012627Z,12.627363204956055
LEO_P7_S2,2025-01-01T00:00:47.000000Z,2025-01-01T00:00:47.012656Z,12.65573501586914
LEO_P7_S2,2025-01-01T00:00:48.000000Z,2025-01-01T00:00:48.012684Z,12.684345245361328
LEO_P7_S2,2025-01-01T00:00:49.000000Z,2025-01-01T00:00:49.012713Z,12.713193893432617
LEO_P7_S2,2025-01-01T00:00:50.000000Z,2025-01-01T00:00:50.012742Z,12.742042541503906
LEO_P7_S2,2025-01-01T00:00:51.000000Z,2025-01-01T00:00:51.012771Z,12.771368026733398
LEO_P7_S2,2025-01-01T00:00:52.000000Z,2025-01-01T00:00:52.012801Z,12.80069351196289
LEO_P7_S2,2025-01-01T00:00:53.000000Z,2025-01-01T00:00:53.012830Z,12.830495834350586
LEO_P7_S2,2025-01-01T00:00:54.000000Z,2025-01-01T00:00:54.012860Z,12.860298156738281
LEO_P7_S2,2025-01-01T00:00:55.000000Z,2025-01-01T00:00:55.012890Z,12.890338897705078
LEO_P7_S2,2025-01-01T00:00:56.000000Z,2025-01-01T00:00:56.012921Z,12.920618057250977
LEO_P7_S2,2025-01-01T00:00:57.000000Z,2025-01-01T00:00:57.012951Z,12.951135635375977
LEO_P7_S2,2025-01-01T00:00:58.000000Z,2025-01-01T00:00:58.012982Z,12.981891632080078
LEO_P7_S2,2025-01-01T00:00:59.000000Z,2025-01-01T00:00:59.013013Z,13.01264762878418
LEO_P7_S2,2025-01-01T00:01:00.000000Z,2025-01-01T00:01:00.013044Z,13.043880462646484
LEO_P7_S2,2025-01-01T00:01:01.000000Z,2025-01-01T00:01:01.013075Z,13.075113296508789
LEO_P7_S2,2025-01-01T00:01:02.000000Z,2025-01-01T00:01:02.013107Z,13.106584548950195
LEO_P7_S2,2025-01-01T00:01:03.000000Z,2025-01-01T00:01:03.013138Z,13.138055801391602
LEO_P7_S2,2025-01-01T00:01:04.000000Z,2025-01-01T00:01:04.013170Z,13.16976547241211
LEO_P7_S2,2025-01-01T00:01:05.000000Z,2025-01-01T00:01:05.013202Z,13.201713562011719
LEO_P7_S2,2025-01-01T00:01:06.000000Z,2025-01-01T00:01:06.013234Z,13.23390007019043
LEO_P7_S2,2025-01-01T00:01:07.000000Z,2025-01-01T00:01:07.013266Z,13.266324996948242
LEO_P7_S2,2025-01-01T00:01:08.000000Z,2025-01-01T00:01:08.013299Z,13.298749923706055
LEO_P7_S2,2025-01-01T00:01:09.000000Z,2025-01-01T00:01:09.013331Z,13.330698013305664
LEO_P7_S2,2025-01-01T00:01:10.000000Z,2025-01-01T00:01:10.013362Z,13.361692428588867
LEO_P7_S2,2025-01-01T00:01:11.000000Z,2025-01-01T00:01:11.013393Z,13.392925262451172
LEO_P7_S2,2025-01-01T00:01:12.000000Z,2025-01-01T00:01:12.013424Z,13.424158096313477
LEO_P7_S2,2025-01-01T00:01:13.000000Z,2025-01-01T00:01:13.013456Z,13.455629348754883
LEO_P7_S2,2025-01-01T00:01:14.000000Z,2025-01-01T00:01:14.013487Z,13.487100601196289
LEO_P7_S2,2025-01-01T00:01:15.000000Z,2025-01-01T00:01:15.013519Z,13.518810272216797
LEO_P7_S2,2025-01-01T00:01:16.000000Z,2025-01-01T00:01:16.013551Z,13.550758361816406
LEO_P7_S2,2025-01-01T00:01:17.000000Z,2025-01-01T00:01:17.013583Z,13.582706451416016
LEO_P7_S2,2025-01-01T00:01:18.000000Z,2025-01-01T00:01:18.013615Z,13.614892959594727
LEO_P7_S2,2025-01-01T00:01:19.000000Z,2025-01-01T00:01:19.013647Z,13.647079467773438
LEO_P7_S2,2025-01-01T00:01:20.000000Z,2025-01-01T00:01:20.013680Z,13.67950439453125
LEO_P7_S2,2025-01-01T00:01:21.000000Z,2025-01-01T00:01:21.013712Z,13.712167739868164
LEO_P7_S2,2025-01-01T00:01:22.000000Z,2025-01-01T00:01:22.013745Z,13.744831085205078
LEO_P7_S2,2025-01-01T00:01:23.000000Z,2025-01-01T00:01:23.013777Z,13.777494430541992
LEO_P7_S2,2025-01-01T00:01:24.000000Z,2025-01-01T00:01:24.013810Z,13.810396194458008
LEO_P7_S2,2025-01-01T00:01:25.000000Z,2025-01-01T00:01:25.013844Z,13.843536376953125
LEO_P7_S2,2025-01-01T00:01:26.000000Z,2025-01-01T00:01:26.013877Z,13.876676559448242
LEO_P7_S2,2025-01-01T00:01:27.000000Z,2025-01-01T00:01:27.013910Z,13.910055160522461
LEO_P7_S2,2025-01-01T00:01:28.000000Z,2025-01-01T00:01:28.013943Z,13.94343376159668
LEO_P7_S2,2025-01-01T00:01:29.000000Z,2025-01-01T00:01:29.013977Z,13.976812362670898
LEO_P7_S2,2025-01-01T00:01:30.000000Z,2025-01-01T00:01:30.014010Z,14.010429382324219
LEO_P7_S2,2025-01-01T00:01:31.000000Z,2025-01-01T00:01:31.014044Z,14.04428482055664
LEO_P7_S2,2025-01-01T00:01:32.000000Z,2025-01-01T00:01:32.014078Z,14.077901840209961
LEO_P7_S2,2025-01-01T00:01:33.000000Z,2025-01-01T00:01:33.014112Z,14.111995697021484
LEO_P7_S2,2025-01-01T00:01:34.000000Z,2025-01-01T00:01:34.014146Z,14.145851135253906
LEO_P7_S2,2025-01-01T00:01:35.000000Z,2025-01-01T00:01:35.014180Z,14.180183410644531
LEO_P7_S2,2025-01-01T00:01:36.000000Z,2025-01-01T00:01:36.014214Z,14.214277267456055
LEO_P7_S2,2025-01-01T00:01:37.000000Z,2025-01-01T00:01:37.014249Z,14.24860954284668
LEO_P7_S2,2025-01-01T00:01:38.000000Z,2025-01-01T00:01:38.014283Z,14.283180236816406
LEO_P7_S2,2025-01-01T00:01:39.000000Z,2025-01-01T00:01:39.014318Z,14.317512512207031
LEO_P7_S2,2025-01-01T00:01:40.000000Z,2025-01-01T00:01:40.014352Z,14.35232162475586
LEO_P7_S2,2025-01-01T00:01:41.000000Z,2025-01-01T00:01:41.014387Z,14.386892318725586
LEO_P7_S2,2025-01-01T00:01:42.000000Z,2025-01-01T00:01:42.014422Z,14.421701431274414
LEO_P7_S2,2025-01-01T00:01:43.000000Z,2025-01-01T00:01:43.014457Z,14.456510543823242
LEO_P7_S2,2025-01-01T00:01:44.000000Z,2025-01-01T00:01:44.014492Z,14.491558074951172
LEO_P7_S2,2025-01-01T00:01:45.000000Z,2025-01-01T00:01:45.014527Z,14.526605606079102
LEO_P7_S2,2025-01-01T00:01:46.000000Z,2025-01-01T00:01:46.014562Z,14.561653137207031
LEO_P7_S2,2025-01-01T00:01:47.000000Z,2025-01-01T00:01:47.014597Z,14.596939086914062
LEO_P7_S2,2025-01-01T00:01:48.000000Z,2025-01-01T00:01:48.014632Z,14.632225036621094
LEO_P7_S2,2025-01-01T00:01:49.000000Z,2025-01-01T00:01:49.014668Z,14.667749404907227
LEO_P7_S2,2025-01-01T00:01:50.000000Z,2025-01-01T00:01:50.014703Z,14.703035354614258
LEO_P7_S2,2025-01-01T00:01:51.000000Z,2025-01-01T00:01:51.014739Z,14.73855972290039
LEO_P7_S2,2025-01-01T00:01:52.000000Z,2025-01-01T00:01:52.014774Z,14.774322509765625
LEO_P7_S2,2025-01-01T00:01:53.000000Z,2025-01-01T00:01:53.014810Z,14.809846878051758
LEO_P7_S2,2025-01-01T00:01:54.000000Z,2025-01-01T00:01:54.014846Z,14.845609664916992
LEO_P7_S2,2025-01-01T00:01:55.000000Z,2025-01-01T00:01:55.014882Z,14.881610870361328
LEO_P7_S2,2025-01-01T00:01:56.000000Z,2025-01-01T00:01:56.014917Z,14.917373657226562
LEO_P7_S2,2025-01-01T00:01:57.000000Z,2025-01-01T00:01:57.014953Z,14.953374862670898
LEO_P7_S2,2025-01-01T00:01:58.000000Z,2025-01-01T00:01:58.014989Z,14.989376068115234
LEO_P7_S2,2025-01-01T00:01:59.000000Z,2025-01-01T00:01:59.015024Z,15.023946762084961
LEO_P7_S2,2025-01-01T00:02:00.000000Z,2025-01-01T00:02:00.015059Z,15.058517456054688
LEO_P7_S2,2025-01-01T00:02:01.000000Z,2025-01-01T00:02:01.015093Z,15.092849731445312
LEO_P7_S2,2025-01-01T00:02:02.000000Z,2025-01-01T00:02:02.015127Z,15.127420425415039
LEO_P7_S2,2025-01-01T00:02:03.000000Z,2025-01-01T00:02:03.015162Z,15.161991119384766
LEO_P7_S2,2025-01-01T00:02:04.000000Z,2025-01-01T00:02:04.015197Z,15.196800231933594
LEO_P7_S2,2025-01-01T00:02:05.000000Z,2025-01-01T00:02:05.015232Z,15.231609344482422
LEO_P7_S2,2025-01-01T00:02:06.000000Z,2025-01-01T00:02:06.015266Z,15.26641845703125
LEO_P7_S2,2025-01-01T00:02:07.000000Z,2025-01-01T00:02:07.015301Z,15.301227569580078
LEO_P7_S2,2025-01-01T00:02:08.000000Z,2025-01-01T00:02:08.015336Z,15.336036682128906
LEO_P7_S2,2025-01-01T00:02:09.000000Z,2025-01-01T00:02:09.015371Z,15.371084213256836
LEO_P7_S2,2025-01-01T00:02:10.000000Z,2025-01-01T00:02:10.015406Z,15.406131744384766
LEO_P7_S2,2025-01-01T00:02:11.000000Z,2025-01-01T00:02:11.015441Z,15.441417694091797
LEO_P7_S2,2025-01-01T00:02:12.000000Z,2025-01-01T00:02:12.015476Z,15.476465225219727
LEO_P7_S2,2025-01-01T00:02:13.000000Z,2025-01-01T00:02:13.015512Z,15.511751174926758
LEO_P7_S2,2025-01-01T00:02:14.000000Z,2025-01-01T00:02:14.015547Z,15.547037124633789
LEO_P7_S2,2025-01-01T00:02:15.000000Z,2025-01-01T00:02:15.015582Z,15.58232307434082
LEO_P7_S2,2025-01-01T00:02:16.000000Z,2025-01-01T00:02:16.015618Z,15.617609024047852
LEO_P7_S2,2025-01-01T00:02:17.000000Z,2025-01-01T00:02:17.015653Z,15.653133392333984
LEO_P7_S2,2025-01-01T00:02:18.000000Z,2025-01-01T00:02:18.015689Z,15.688657760620117
LEO_P7_S2,2025-01-01T00:02:19.000000Z,2025-01-01T00:02:19.015724Z,15.72418212890625
LEO_P7_S2,2025-01-01T00:02:20.000000Z,2025-01-01T00:02:20.015760Z,15.759706497192383
LEO_P7_S2,2025-01-01T00:02:21.000000Z,2025-01-01T00:02:21.015795Z,15.795469284057617
LEO_P7_S2,2025-01-01T00:02:22.000000Z,2025-01-01T00:02:22.015831Z,15.831232070922852
LEO_P7_S2,2025-01-01T00:02:23.000000Z,2025-01-01T00:02:23.015867Z,15.866994857788086
LEO_P7_S2,2025-01-01T00:02:24.000000Z,2025-01-01T00:02:24.015903Z,15.90275764465332
LEO_P7_S2,2025-01-01T00:02:25.000000Z,2025-01-01T00:02:25.015939Z,15.938520431518555
LEO_P7_S2,2025-01-01T00:02:26.000000Z,2025-01-01T00:02:26.015975Z,15.97452163696289
LEO_P7_S2,2025-01-01T00:02:27.000000Z,2025-01-01T00:02:27.016010Z,16.010284423828125
LEO_P7_S2,2025-01-01T00:02:28.000000Z,2025-01-01T00:02:28.016046Z,16.04628562927246
LEO_P7_S2,2025-01-01T00:02:29.000000Z,2025-01-01T00:02:29.016083Z,16.0825252532959
LEO_P7_S2,2025-01-01T00:02:30.000000Z,2025-01-01T00:02:30.016119Z,16.118526458740234
LEO_P7_S2,2025-01-01T00:02:31.000000Z,2025-01-01T00:02:31.016155Z,16.15452766418457
LEO_P7_S2,2025-01-01T00:02:32.000000Z,2025-01-01T00:02:32.016191Z,16.190767288208008
LEO_P7_S2,2025-01-01T00:02:33.000000Z,2025-01-01T00:02:33.016227Z,16.227006912231445
LEO_P7_S2,2025-01-01T00:02:34.000000Z,2025-01-01T00:02:34.016263Z,16.263246536254883
LEO_P7_S2,2025-01-01T00:02:35.000000Z,2025-01-01T00:02:35.016299Z,16.29948616027832
LEO_P7_S2,2025-01-01T00:02:36.000000Z,2025-01-01T00:02:36.016336Z,16.335725784301758
LEO_P7_S2,2025-01-01T00:02:37.000000Z,2025-01-01T00:02:37.016372Z,16.372203826904297
LEO_P7_S2,2025-01-01T00:02:38.000000Z,2025-01-01T00:02:38.016409Z,16.408681869506836
LEO_P7_S2,2025-01-01T00:02:39.000000Z,2025-01-01T00:02:39.016445Z,16.445159912109375
LEO_P7_S2,2025-01-01T00:02:40.000000Z,2025-01-01T00:02:40.016482Z,16.481637954711914
LEO_P7_S2,2025-01-01T00:02:41.000000Z,2025-01-01T00:02:41.016518Z,16.518115997314453
LEO_P7_S2,2025-01-01T00:02:42.000000Z,2025-01-01T00:02:42.016555Z,16.554594039916992
LEO_P7_S2,2025-01-01T00:02:43.000000Z,2025-01-01T00:02:43.016591Z,16.591310501098633
LEO_P7_S2,2025-01-01T00:02:44.000000Z,2025-01-01T00:02:44.016628Z,16.627788543701172
LEO_P7_S2,2025-01-01T00:02:45.000000Z,2025-01-01T00:02:45.016665Z,16.664505004882812
LEO_P7_S2,2025-01-01T00:02:46.000000Z,2025-01-01T00:02:46.016701Z,16.701221466064453
LEO_P7_S2,2025-01-01T00:02:47.000000Z,2025-01-01T00:02:47.016738Z,16.737937927246094
LEO_P7_S2,2025-01-01T00:02:48.000000Z,2025-01-01T00:02:48.016775Z,16.774654388427734
LEO_P7_S2,2025-01-01T00:02:49.000000Z,2025-01-01T00:02:49.016812Z,16.811609268188477
LEO_P7_S2,2025-01-01T00:02:50.000000Z,2025-01-01T00:02:50.016848Z,16.847610473632812
LEO_P7_S2,2025-01-01T00:02:51.000000Z,2025-01-01T00:02:51.016883Z,16.882658004760742
LEO_P7_S2,2025-01-01T00:02:52.000000Z,2025-01-01T00:02:52.016918Z,16.917943954467773
LEO_P7_S2,2025-01-01T00:02:53.000000Z,2025-01-01T00:02:53.016953Z,16.953229904174805
LEO_P7_S2,2025-01-01T00:02:54.000000Z,2025-01-01T00:02:54.016989Z,16.988515853881836
LEO_P7_S2,2025-01-01T00:02:55.000000Z,2025-01-01T00:02:55.017024Z,17.023801803588867
LEO_P7_S2,2025-01-01T00:02:56.000000Z,2025-01-01T00:02:56.017059Z,17.0590877532959
LEO_P7_S2,2025-01-01T00:02:57.000000Z,2025-01-01T00:02:57.017095Z,17.09461212158203
LEO_P7_S2,2025-01-01T00:02:58.000000Z,2025-01-01T00:02:58.017130Z,17.129898071289062
LEO_P7_S2,2025-01-01T00:02:59.000000Z,2025-01-01T00:02:59.017165Z,17.165422439575195
LEO_P7_S2,2025-01-01T00:03:00.000000Z,2025-01-01T00:03:00.017201Z,17.200946807861328
LEO_P7_S2,2025-01-01T00:03:01.000000Z,2025-01-01T00:03:01.017236Z,17.23647117614746
LEO_P7_S2,2025-01-01T00:03:02.000000Z,2025-01-01T00:03:02.017272Z,17.271995544433594
LEO_P7_S2,2025-01-01T00:03:03.000000Z,2025-01-01T00:03:03.017308Z,17.307519912719727
LEO_P7_S2,2025-01-01T00:03:04.000000Z,2025-01-01T00:03:04.017343Z,17.34328269958496
LEO_P7_S2,2025-01-01T00:03:05.000000Z,2025-01-01T00:03:05.017379Z,17.378807067871094
LEO_P7_S2,2025-01-01T00:03:06.000000Z,2025-01-01T00:03:06.017415Z,17.414569854736328
LEO_P7_S2,2025-01-01T00:03:07.000000Z,2025-01-01T00:03:07.017450Z,17.450332641601562
LEO_P7_S2,2025-01-01T00:03:08.000000Z,2025-01-01T00:03:08.017486Z,17.486095428466797
LEO_P7_S2,2025-01-01T00:03:09.000000Z,2025-01-01T00:03:09.017522Z,17.52185821533203
LEO_P7_S2,2025-01-01T00:03:10.000000Z,2025-01-01T00:03:10.017558Z,17.557621002197266
LEO_P7_S2,2025-01-01T00:03:11.000000Z,2025-01-01T00:03:11.017593Z,17.5933837890625
LEO_P7_S2,2025-01-01T00:03:12.000000Z,2025-01-01T00:03:12.017629Z,17.629146575927734
LEO_P7_S2,2025-01-01T00:03:13.000000Z,2025-01-01T00:03:13.017665Z,17.66514778137207
LEO_P7_S2,2025-01-01T00:03:14.000000Z,2025-01-01T00:03:14.017701Z,17.701148986816406
LEO_P7_S2,2025-01-01T00:03:15.000000Z,2025-01-01T00:03:15.017737Z,17.73691177368164
LEO_P7_S2,2025-01-01T00:03:16.000000Z,2025-01-01T00:03:16.017773Z,17.772912979125977
